X;Y;NUMNAT
3.864279789;51.19461923;980817
3.892802792;51.19426746;980818
3.921325362;51.19390914;980819
3.949847508;51.19354431;980820
3.978369229;51.19317298;980821
4.006890506;51.19279513;980822
4.035411308;51.19241075;980823
4.063931663;51.19201986;980824
4.092451563;51.19162247;980825
4.12097096;51.19121855;980826
4.149489875;51.19080812;980827
4.178008311;51.19039118;980828
4.206526247;51.18996773;980829
4.235043644;51.18953775;980830
4.26356054;51.18910127;980831
4.292076929;51.18865829;980832
4.320592757;51.18820878;980833
4.349108047;51.18775277;980834
4.377622806;51.18729025;980835
4.40613701;51.18682122;980836
4.434650612;51.18634567;980837
4.463163662;51.18586362;980838
4.491676151;51.18537507;980839
4.52018802;51.18488;980840
4.548699294;51.18437842;980841
4.577209985;51.18387035;980842
4.605720071;51.18335577;980843
4.634229504;51.18283467;980844
4.662738333;51.18230708;980845
4.691246549;51.18177299;980846
4.71975409;51.18123239;980847
4.748260982;51.18068528;980848
4.776767239;51.18013168;980849
4.805272838;51.17957158;980850
4.833777725;51.17900497;980851
4.862281956;51.17843186;980852
4.890785521;51.17785226;980853
4.919288367;51.17726615;980854
4.947790512;51.17667355;980855
4.97629197;51.17607444;980856
5.00479272;51.17546884;980857
5.033292712;51.17485675;980858
5.061791994;51.17423815;980859
5.090290559;51.17361306;980860
5.118788352;51.17298148;980861
5.147285391;51.1723434;980862
5.17578169;51.17169882;980863
5.204277232;51.17104775;980864
5.232771965;51.17039019;980865
5.261265937;51.16972613;980866
5.289759139;51.16905558;980867
5.318251523;51.16837854;980868
5.346743103;51.16769501;980869
5.37523389;51.16700498;980870
5.403723868;51.16630846;980871
5.432212987;51.16560545;980872
5.460701292;51.16489595;980873
5.489188775;51.16417995;980874
5.517675391;51.16345748;980875
5.54616115;51.16272851;980876
5.574646065;51.16199305;980877
5.603130121;51.1612511;980878
5.631613271;51.16050266;980879
5.660095554;51.15974774;980880
5.688576964;51.15898632;980881
5.71705746;51.15821842;980882
5.745537047;51.15744403;980883
5.774015738;51.15666316;980884
5.80249352;51.15587579;980885
5.830970344;51.15508195;980886
2.722974569;51.18541694;980887
2.751496969;51.18532606;980888
2.78001926;51.18522867;980889
2.808541466;51.18512478;980890
2.837063614;51.18501437;980891
2.86558563;51.18489746;980892
2.894107506;51.18477405;980893
2.922629308;51.1846441;980894
2.95115097;51.18450763;980895
2.979672471;51.18436466;980896
3.008193828;51.18421517;980897
3.036715066;51.18405914;980898
3.065236119;51.18389661;980899
3.09375698;51.18372757;980900
3.122277706;51.18355198;980901
3.15079824;51.18336986;980902
3.17931856;51.18318125;980903
3.207838678;51.18298611;980904
3.236358615;51.18278442;980905
3.264878314;51.18257622;980906
3.293397769;51.18236152;980907
3.321917012;51.18214026;980908
3.350436007;51.18191248;980909
3.378954734;51.18167819;980910
3.407473196;51.18143738;980911
3.435991401;51.18119002;980912
3.464509316;51.18093616;980913
3.493026934;51.18067579;980914
3.521544265;51.18040886;980915
3.550061289;51.18013541;980916
3.578577993;51.17985546;980917
3.607094371;51.17956899;980918
3.635610414;51.17927597;980919
3.664126116;51.17897645;980920
3.692641468;51.17867043;980921
3.721156458;51.17835785;980922
3.749671083;51.17803875;980923
3.778185335;51.17771316;980924
3.806699201;51.17738104;980925
3.835212658;51.17704239;980926
3.86372572;51.17669723;980927
3.89223838;51.17634557;980928
3.920750608;51.17598737;980929
