ID_GéoFLA;COMMUNE1;COMMUNE;COMMUNE0;STATUT;POPULATION;SUPERFICIE;CHEF_LIEU;ORDONNée0;CENTROïdE;ORDONNée_;MOYENNE;CANTON;ARRONDISSE;DépARTEME;DépARTEM0;RégION;NOM_RégIO;OBJECT_ID;LENGTH;SHAPE_AREA;Referent;x;y
12170;209;34209;PORTIRAGNES;Commune simple;2.3;2007;6812;18118;6821;18115;10;05;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11840;18735.0882431301;19951425.7967555;Camille Montegu;728279.043799735;6244779.80267604
12171;210;34210;LE POUGET;Commune simple;1.3;1401;6960;18441;6954;18441;75;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11841;14804.0353681065;14101482.7804289;Jason Crebassa & Justine Bertrand;741819.794956984;6277196.80132265
12172;211;34211;LE POUJOL-SUR-ORB;Commune simple;0.9;474;6585;18422;6580;18426;222;31;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11842;9783.43627810961;5002263.07376606;Camille Fraissard;704462.10455923;6276024.82421909
12173;212;34212;POUJOLS;Commune simple;0.1;284;6796;18630;6791;18639;391;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11843;8829.08162419056;2718697.63748719;Julien Penvern;725693.605212386;6297095.04441996
12174;213;34213;POUSSAN;Commune simple;4;3006;7080;18327;7072;18333;85;20;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11844;23305.0546277616;30303457.1646833;Charlotte Roemer;753521.394916988;6266329.87750955
12175;214;34214;POUZOLLES;Commune simple;0.8;1013;6763;18317;6759;18312;92;29;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11845;12397.9734314316;10130022.5090798;Camille Montegu;722182.345204069;6264479.50411779
12176;215;34215;POUZOLS;Commune simple;0.6;300;6950;18469;6947;18471;49;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11846;7703.20879085625;3082508.35833786;Jason Crebassa & Justine Bertrand;741129.884587812;6280238.38424267
12177;216;34216;LE PRADAL;Commune simple;0.2;367;6620;18475;6613;18482;399;03;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11847;7855.71417469297;3555263.15655748;Camille Fraissard;707800.702538596;6281575.21418978
12178;217;34217;PRADES-LE-LEZ;Commune simple;4.4;883;7233;18564;7233;18574;78;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11848;15431.2075987647;9006273.48621711;Jeremy Garin;769771.092498529;6290254.12182811
12179;218;34218;PRADES-SUR-VERNAZOBRE;Commune simple;0.2;2002;6526;18274;6518;18287;192;30;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11849;19305.2809930887;19915261.9999494;Rodolphe Majurel;698137.505941339;6262182.22092912
12180;219;34219;PREMIAN;Commune simple;0.4;1671;6399;18359;6393;18375;566;26;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11850;17224.3724654004;16345586.4605317;Rodolphe Majurel;685746.964002323;6271129.133586
12181;220;34220;LE PUECH;Commune simple;0.2;1607;6789;18552;6797;18539;204;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11851;16493.1807706565;15671089.2047117;Vincent Prie;726250.016995164;6287168.54201453
12182;221;34221;PUECHABON;Commune simple;0.3;3139;7033;18577;7023;18590;236;02;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11852;25131.6241579824;31083040.853483;Olivier Belon;748878.55030705;6292005.16424826
12183;222;34222;PUILACHER;Commune simple;0.2;268;6946;18413;6944;18412;51;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11853;6564.87364473114;2448836.30202342;Jason Crebassa & Justine Bertrand;740816.156704728;6274308.94374391
12184;223;34223;PUIMISSON;Commune simple;0.8;648;6705;18268;6706;18265;98;25;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11854;10728.4255043452;6894576.6293858;Camille Montegu;716903.684759913;6259889.66366749
12185;224;34224;PUISSALICON;Commune simple;0.9;1304;6728;18288;6730;18284;101;35;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11855;15144.5988389046;12839019.6237585;Camille Montegu;719323.892599098;6261689.40746282
12186;225;34225;PUISSERGUIER;Commune simple;2.5;2809;6571;18186;6576;18196;111;06;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11856;25882.158482198;28427838.2572133;Camille Montegu;703814.023444044;6253118.26973295
12187;226;34226;QUARANTE;Commune simple;1.4;3006;6508;18162;6522;18167;109;06;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11857;25547.2369442404;30417251.9355779;Camille Montegu;698455.590299654;6250215.14174576
12188;227;34227;RESTINCLIERES;Commune simple;1.2;630;7373;18594;7375;18595;77;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11858;10229.6971057415;6204951.29268668;Justine Przybilski;783974.611887366;6292215.98255937
12189;228;34228;RIEUSSEC;Commune simple;0.1;2242;6326;18239;6321;18245;597;33;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11859;22209.3397707773;22749709.0228557;Thomas Cuypers;678369.200485211;6258148.69069227
12190;229;34229;RIOLS;Commune simple;0.7;5699;6368;18337;6373;18334;557;33;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11860;40878.8824824025;57637795.9652761;Rodolphe Majurel;683694.549749358;6267011.27859849
12191;230;34230;LES RIVES;Commune simple;0.1;2413;6750;18716;6746;18731;759;08;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11861;23612.2524894969;23797865.8922274;Julien Penvern;721285.669744919;6306332.74941232
12192;231;34231;ROMIGUIERES;Commune simple;0;349;6719;18689;6726;18688;741;16;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11862;8005.71387336752;3520280.55768449;Julien Penvern;719227.414598377;6302102.56860879
12193;232;34232;ROQUEBRUN;Commune simple;0.6;3971;6562;18334;6545;18339;245;26;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11863;32459.7649775291;40477482.8506914;Rodolphe Majurel;700868.577317927;6267407.88383954
12194;233;34233;ROQUEREDONDE;Commune simple;0.1;2301;6705;18669;6702;18664;664;16;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11864;22556.8111222744;22641454.0264515;Julien Penvern;716815.223055785;6299699.69039975
12195;234;34234;ROQUESSELS;Commune simple;0.1;914;6717;18392;6720;18391;232;29;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11865;13656.1654814256;8879803.84056927;Camille Fraissard;718363.261044051;6272382.5261002
12196;235;34235;ROSIS;Commune simple;0.3;5265;6539;18518;6529;18476;787;31;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11866;37110.5848376103;52416532.3304472;Rodolphe Majurel;699419.97916774;6281040.64816924
12197;236;34236;ROUET;Commune simple;0;2484;7189;18689;7191;18704;268;32;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11867;20359.741751518;23944218.6241912;Blandine Carré & Yves Bas;765716.035602137;6303314.92117348
12198;237;34237;ROUJAN;Chef-lieu de pseudo-canton;1.5;1699;6788;18341;6787;18347;109;29;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11868;19826.2137838154;16917040.4647496;Camille Fraissard;725087.003280701;6268014.77199595
12199;238;34238;SAINT-ANDRE-DE-BUEGES;Commune simple;0.1;1533;7067;18727;7056;18733;366;32;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11869;16179.1080048306;15010029.4124994;Antonin Wilmart;752228.884281038;6306324.2979694
12200;239;34239;SAINT-ANDRE-DE-SANGONIS;Commune simple;3.8;1968;6942;18504;6942;18505;66;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11870;21269.2925195853;19629309.150209;Jason Crebassa & Justine Bertrand;740683.745559116;6283641.48376363
12201;240;34240;SAINT-AUNES;Commune simple;2.8;1262;7315;18500;7316;18494;31;19;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11871;15809.9168350265;12965897.9018094;Jeremy Garin;778038.89832239;6282228.56041818
12202;241;34241;SAINT-BAUZILLE-DE-LA-SYLVE;Commune simple;0.7;862;6977;18468;6987;18461;136;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11872;12463.158101365;8497509.87573737;Jason Crebassa & Justine Bertrand;745170.482497176;6279181.08597992
12203;242;34242;SAINT-BAUZILLE-DE-MONTMEL;Commune simple;0.7;2166;7304;18644;7300;18651;127;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11873;22323.4809226534;21873969.5261924;Thierry Alignan;776565.195431121;6297894.77593662
12204;243;34243;SAINT-BAUZILLE-DE-PUTOIS;Commune simple;1.1;1835;7125;18780;7144;18786;231;13;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11874;17497.650272577;18109344.2769268;Antonin Wilmart;761043.672170128;6311574.45720187
12205;244;34244;SAINT-BRES;Commune simple;2.5;478;7366;18532;7373;18531;21;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11875;8792.16587193342;4589638.51316747;Justine Przybilski;783790.873770962;6285835.62516937
12206;245;34245;SAINT-CHINIAN;Chef-lieu de pseudo-canton;1.8;2299;6495;18246;6482;18245;213;30;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11876;25510.2640850484;23260265.7743778;Rodolphe Majurel;694500.971412303;6258012.48449411
12207;246;34246;SAINT-CHRISTOL;Commune simple;1.2;1132;7406;18599;7400;18595;52;17;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11877;13829.3098197581;11333615.7513009;Justine Przybilski;786485.28399152;6292205.24266073
12208;247;34247;SAINT-CLEMENT-DE-RIVIERE;Commune simple;4.6;1283;7218;18546;7216;18549;90;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11878;20004.9442769456;13081668.4595218;Jeremy Garin;768047.645073957;6287838.06290331
12209;248;34248;SAINTE-CROIX-DE-QUINTILLARGUES;Commune simple;0.5;658;7267;18646;7268;18642;152;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11879;10224.7464317134;6535641.58098042;Thierry Alignan;773380.500511405;6297021.37925444
12210;249;34249;SAINT-DREZERY;Commune simple;1.8;1048;7327;18604;7324;18599;93;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11880;13349.9715012646;10327063.37073;Thierry Alignan;778901.543054812;6292662.88774186
12211;250;34250;SAINT-ETIENNE-D'ALBAGNAN;Commune simple;0.3;2253;6420;18367;6428;18364;477;26;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11881;25750.5400088178;21670110.0574742;Rodolphe Majurel;689188.971871826;6269942.83819321
12212;251;34251;SAINT-ETIENNE-DE-GOURGAS;Commune simple;0.3;1963;6839;18636;6844;18652;550;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11882;21382.8521576641;19158128.4802552;Vincent Prie;731051.407787493;6298359.81680844
12213;252;34252;SAINT-ETIENNE-ESTRECHOUX;Commune simple;0.3;350;6619;18520;6619;18512;355;03;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11883;8431.70577421764;3810938.5415869;Camille Fraissard;708443.931815689;6284589.20265658
12214;253;34253;SAINT-FELIX-DE-L'HERAS;Commune simple;0;1274;6776;18708;6787;18713;711;08;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11884;18031.586186528;12564397.8336142;Julien Penvern;725375.968861687;6304529.27620156
12215;254;34254;SAINT-FELIX-DE-LODEZ;Commune simple;0.7;444;6906;18517;6914;18516;88;10;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11885;8299.11240987858;4539698.37488338;Jason Crebassa & Justine Bertrand;737904.435848173;6284775.3349456
12216;255;34255;SAINT-GELY-DU-FESC;Commune simple;7.6;1652;7186;18555;7189;18552;131;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11886;17224.9164747915;16194094.3021089;Jeremy Garin;765395.025533822;6288151.81671037
12217;256;34256;SAINT-GENIES-DES-MOURGUES;Commune simple;1.5;1098;7371;18565;7372;18565;47;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11887;13823.5192856133;11288129.1442545;Justine Przybilski;783716.019026819;6289244.04076001
12218;257;34257;SAINT-GENIES-DE-VARENSAL;Commune simple;0.2;1196;6537;18534;6538;18542;658;31;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11888;14130.9999494043;11648053.9388962;Camille Fraissard;700295.555395551;6287695.72122652
12219;258;34258;SAINT-GENIES-DE-FONTEDIT;Commune simple;1.1;935;6682;18299;6679;18300;96;25;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11889;12260.0946898751;8911058.0309194;Camille Montegu;714231.343180667;6263334.02500674
12220;260;34260;SAINT-GERVAIS-SUR-MARE;Chef-lieu de pseudo-canton;0.8;2427;6568;18502;6575;18519;481;31;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11890;23460.3813313829;24516682.5710281;Camille Fraissard;704061.33480697;6285345.06305559
12221;261;34261;SAINT-GUILHEM-LE-DESERT;Commune simple;0.2;3879;6978;18598;6974;18624;433;02;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11891;27227.0128610307;38755412.6187785;Olivier Belon;743941.142716643;6295472.07281801
12222;262;34262;SAINT-GUIRAUD;Commune simple;0.2;611;6902;18533;6900;18536;143;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11892;10183.8092834177;6301232.86130675;Jason Crebassa & Justine Bertrand;736465.779526044;6286737.57550946
12223;263;34263;SAINT-HILAIRE-DE-BEAUVOIR;Commune simple;0.3;464;7352;18630;7357;18627;58;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11893;9338.85928958056;4677910.01916505;Justine Przybilski;782194.186270436;6295463.72237841
12224;264;34264;SAINT-JEAN-DE-BUEGES;Commune simple;0.2;1693;7031;18704;7021;18710;462;32;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11894;17411.5769311757;16756653.5232534;Antonin Wilmart;748730.261028562;6304087.63570444
12225;265;34265;SAINT-JEAN-DE-CORNIES;Commune simple;0.5;305;7342;18616;7344;18617;74;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11895;6973.50432042415;2543897.27490097;Justine Przybilski;780917.172250717;6294491.33318869
12226;266;34266;SAINT-JEAN-DE-CUCULLES;Commune simple;0.4;908;7207;18623;7207;18622;147;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11896;13981.5399490992;8994804.24113181;Thierry Alignan;767199.025694228;6295098.77571005
12227;267;34267;SAINT-JEAN-DE-FOS;Commune simple;1.2;1416;6980;18562;6976;18554;132;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11897;18988.8727567641;14167777.2290711;Olivier Belon;744119.539242802;6288489.89074253
12228;268;34268;SAINT-JEAN-DE-LA-BLAQUIERE;Commune simple;0.4;1737;6876;18576;6882;18570;194;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11898;16826.9474235902;16858387.1145316;Jason Crebassa & Justine Bertrand;734709.213249402;6290216.75985332
12229;269;34269;SAINT-JEAN-DE-MINERVOIS;Commune simple;0.1;3285;6402;18205;6390;18220;359;33;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11899;27080.2325345068;32871994.4197424;Thomas Cuypers;685312.420866212;6255669.47383524
12230;270;34270;SAINT-JEAN-DE-VEDAS;Commune simple;8.1;1327;7203;18427;7209;18422;35;44;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11900;14946.8344354306;13082884.6496718;Jeremy Garin;767307.601934458;6275076.57846557
12231;271;34271;SAINT-JULIEN;Commune simple;0.2;1939;6476;18409;6457;18427;652;26;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11901;19898.4814771737;19827503.7048671;Rodolphe Majurel;692120.255645952;6276214.30750342
12232;272;34272;SAINT-JUST;Commune simple;2.5;617;7435;18522;7433;18520;5;17;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11902;12079.8286290593;6279192.4905643;Justine Przybilski;789757.862792083;6284758.0907187
12233;273;34273;SAINT-MARTIN-DE-L'ARCON;Commune simple;0.1;421;6523;18416;6524;18422;528;26;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11903;9466.21874508475;3990706.19786649;Rodolphe Majurel;698850.628198861;6275708.57325744
12234;274;34274;SAINT-MARTIN-DE-LONDRES;Chef-lieu de pseudo-canton;1.9;3869;7124;18664;7104;18666;266;32;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11904;28192.4482837058;38874342.101014;Blandine Carré & Yves Bas;757035.259584492;6299549.52958593
12235;276;34276;SAINT-MATHIEU-DE-TREVIERS;Commune simple;3.7;2179;7234;18643;7235;18642;137;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11905;23389.9746422558;21839723.6155895;Thierry Alignan;770089.956176208;6297114.7801701
12236;277;34277;SAINT-MAURICE-NAVACELLES;Commune simple;0.1;6914;6951;18724;6941;18721;602;08;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11906;38246.9672383867;69710587.63566;Olivier Belon;740747.065006725;6305190.22458532
12237;278;34278;SAINT-MICHEL;Commune simple;0;2556;6845;18732;6861;18716;726;08;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11907;20223.6705726103;25721314.0368132;Julien Penvern;732731.464944852;6304736.25814329
12238;279;34279;SAINT-NAZAIRE-DE-LADAREZ;Commune simple;0.3;2835;6598;18344;6602;18353;359;25;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11908;25444.6908255253;28407933.8484309;Camille Fraissard;706540.561723075;6268719.23120875
12239;280;34280;SAINT-NAZAIRE-DE-PEZAN;Commune simple;0.5;545;7440;18506;7438;18497;2;17;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11909;10049.921742285;5608942.40951665;Justine Przybilski;790213.377208036;6282435.84691516
12240;281;34281;SAINT-PARGOIRE;Commune simple;1.4;2379;6957;18369;6976;18373;123;14;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11910;27498.5203659781;24534766.7684958;Charlotte Roemer;743968.546647496;6270410.71771369
12241;282;34282;SAINT-PAUL-ET-VALMALLE;Commune simple;0.8;1287;7081;18480;7085;18467;177;02;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11911;17375.9750232808;12533186.2395848;Charlotte Roemer;754901.914141779;6279754.15785526
12242;283;34283;SAINT-PIERRE-DE-LA-FAGE;Commune simple;0.1;1852;6877;18663;6874;18664;632;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11912;19644.531363491;18473071.6242626;Vincent Prie;734029.328962768;6299564.53028265
12243;284;34284;SAINT-PONS-DE-THOMIERES;Chef-lieu de pseudo-canton;2.3;4115;6343;18319;6333;18308;516;33;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11913;31005.8532323438;40701366.0392996;Rodolphe Majurel;679672.71108244;6264431.16560431
12244;285;34285;SAINT-PONS-DE-MAUCHIENS;Commune simple;0.5;1365;6953;18352;6952;18348;100;21;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11914;16181.2500294833;13437104.9652406;Charlotte Roemer;741515.100270885;6267943.0496158
12245;286;34286;SAINT-PRIVAT;Commune simple;0.2;2694;6877;18618;6883;18616;516;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11915;24891.5832207213;27555310.4586704;Vincent Prie;734857.910969844;6294748.36694447
12246;288;34288;SAINT-SERIES;Commune simple;0.6;468;7426;18604;7426;18609;33;17;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11916;10075.4645369941;4777973.39359759;Justine Przybilski;789116.210028558;6293595.13278722
12247;289;34289;SAINT-THIBERY;Commune simple;2.2;1851;6876;18222;6863;18217;22;28;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11917;24127.4446540179;18717709.4101859;Camille Montegu;732547.405736669;6254956.89598264
12248;290;34290;SAINT-VINCENT-DE-BARBEYRARGUES;Commune simple;0.6;226;7243;18572;7242;18577;116;18;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11918;6545.72178640923;2138438.76673714;Jeremy Garin;770717.047811376;6290595.40155936
12249;291;34291;SAINT-VINCENT-D'OLARGUES;Commune simple;0.3;1599;6439;18399;6433;18399;457;26;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11919;18687.3539001116;16169644.4098112;Rodolphe Majurel;689758.5643679;6273431.34390504
12250;292;34292;SALASC;Commune simple;0.2;920;6791;18469;6788;18471;246;10;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11920;12691.3282135649;8994176.37401654;Vincent Prie;725269.22010034;6280409.45577407
12251;293;34293;LA SALVETAT-SUR-AGOUT;Chef-lieu de pseudo-canton;1.1;9022;6296;18443;6283;18445;825;34;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11921;47468.6862013755;90314878.8525144;Rodolphe Majurel;674756.477348235;6278197.55118892
12252;294;34294;SATURARGUES;Commune simple;0.6;599;7433;18594;7437;18586;38;17;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11922;10201.0847661152;5695584.74021599;Justine Przybilski;790144.984655351;6291254.03103736
12253;296;34296;SAUSSINES;Commune simple;0.8;629;7387;18639;7381;18634;46;17;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11923;9607.50403706688;6299969.05437111;Justine Przybilski;784640.725072354;6296119.15991958
12254;297;34297;SAUTEYRARGUES;Commune simple;0.3;1283;7274;18720;7273;18711;141;09;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11924;16722.6253699675;12867192.0476874;Clement Lemarchand;773931.304868416;6303964.24025483
12255;298;34298;SAUVIAN;Commune simple;3.6;1310;6751;18104;6745;18102;16;39;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11925;15792.3286521726;13138857.7921699;Camille Montegu;720666.657666736;6243588.13048176
12256;299;34299;SERIGNAN;Commune simple;6.1;2758;6765;18090;6781;18083;6;39;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11926;24065.2808279104;27555557.6793922;Camille Montegu;724197.549758348;6241626.34366694
12257;300;34300;SERVIAN;Chef-lieu de pseudo-canton;3.4;4107;6780;18254;6786;18240;53;35;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11927;26806.4161866837;41528609.1661754;Camille Montegu;724878.595926401;6257257.00512785
12258;301;34301;SETE;Chef-lieu de pseudo-canton;39.5;4185;7103;18234;7063;18219;7;97;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11928;40631.1493586479;42931722.2421119;Charlotte Roemer;752476.86461711;6254945.08656232
12259;302;34302;SIRAN;Commune simple;0.6;2110;6263;18123;6265;18142;211;27;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11929;20225.8533135031;20973210.9200635;Thomas Cuypers;672728.45762689;6247967.40123448
12260;303;34303;SORBS;Commune simple;0.1;2035;6855;18773;6860;18771;685;08;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11930;17731.5052809952;20547377.8174207;Julien Penvern;732702.835271166;6310298.6328472
12261;304;34304;SOUBES;Commune simple;0.7;1228;6813;18633;6818;18647;466;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11931;14940.8360428597;12621447.5610775;Vincent Prie;728381.926184249;6297904.07230662
12262;305;34305;LE SOULIE;Commune simple;0.1;4051;6285;18388;6285;18379;903;34;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11932;28165.4380046841;40564686.0500923;Rodolphe Majurel;674978.738498958;6271624.75914109
12263;306;34306;SOUMONT;Commune simple;0.1;1105;6820;18589;6817;18587;319;15;2;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11933;14947.6200363473;10754644.4256891;Vincent Prie;728240.037921325;6291941.43357277
12264;307;34307;SUSSARGUES;Commune simple;2.1;649;7344;18580;7337;18577;70;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11934;12351.7658950991;6508928.7302567;Justine Przybilski;780214.869080093;6290531.36623392
12265;308;34308;TAUSSAC-LA-BILLIERE;Commune simple;0.4;1465;6593;18468;6597;18481;422;31;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11935;20237.0515870367;14846327.5274778;Camille Fraissard;706226.410601174;6281526.56026933
12266;309;34309;TEYRAN;Commune simple;4.2;1018;7284;18549;7285;18549;74;07;3;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11936;14158.6855165686;9938125.69438715;Jeremy Garin;774934.11075267;6287754.84940536
12267;310;34310;THEZAN-LES-BEZIERS;Commune simple;2.1;1382;6675;18247;6666;18237;46;25;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11937;16826.8769885356;13352413.8351056;Camille Montegu;712891.21420891;6257113.20802795
12268;311;34311;TOURBES;Commune simple;1.3;1616;6844;18276;6840;18272;58;28;1;34;HERAULT;91;LANGUEDOC-ROUSSILLON;11938;17583.4703520054;16093596.695646;Camille Montegu;730287.448955343;6260456.44629372
