Acacia.longifolia;Aix.sponsa;Amazona.aestiva;Arocatus.longiceps;Arundo.donaciformis;Asparagus.asparagoides;Attalus.maculicollis;Bartheletia.paradoxa;Belgrandiella.saxatilis;Bofilliella.subarcuata;Bruchus.lentis;Brunfelsia.australis;Charonia.tritonis;Clavaria.aurantia;Conistra.rubiginosa;Cryptolaemus.montrouzieri;Delairea.odorata;Ectoedemia.algeriensis;Epitonium.clathrus;Eranthis.hyemalis;Euparthenia.bulinea;Flammulina.velutipes;Haminoea.exigua;Hedera.algeriensis;Jasminum.nudiflorum;Kaloplocamus.ramosus;Marcetia.mucugensis;Melinopterus.consputus;Microxeromagna.lowei;Moitessieria.collellensis;Oeosporangium.tinaei;Oinophila.v.flava;Paladilhia.vernierensis;Parafomoria.pseudocistivora;Petaloptila.aliena;Phigalia.pilosaria;Platygloea.miedzyrzecensis;Polypodium.shivasiae;Raja.undulata;Retinella.olivetorum;Romulea.bocchierii;Solemya.togata;Tethys.fimbria;Theria.primaria;Tremella.mesenterica;Trifurcula.calycotomella;Trifurcula.josefklimeschi;Truncatella.subcylindrica;Unio.mancus;Uromyces.erythronii;Vandenboschia.speciosa;x;y
0;0.03;0.21;0.13;0;0.03;0.05;0.04;0.27;0.05;0.09;0.22;0.04;0.1;0.22;0.03;0.15;0.08;0.02;0.19;0.02;0.2;0;0;0.23;0.07;0.12;0.17;0.08;0.17;0.15;0.05;0.38;0.15;0.09;0.51;0.07;0.06;0.1;0.02;0.09;0.08;0.03;0.17;0.56;0.09;0.11;0.03;0.19;0.14;0.19;3.52305088611845;44.2044869246322
0;0.03;0.21;0.13;0.01;0.03;0.05;0.03;0.27;0.05;0.1;0.18;0.04;0.1;0.2;0.03;0.15;0.06;0.03;0.26;0.02;0.19;0.02;0;0.24;0.07;0.12;0.17;0.12;0.14;0.1;0.05;0.37;0.15;0.1;0.53;0.07;0.05;0.09;0.02;0.1;0.08;0.03;0.21;0.5;0.09;0.11;0.03;0.19;0.21;0.16;3.5231071595872;44.2105972099278
0;0.04;0.26;0.13;0.02;0.04;0.08;0.03;0.28;0.09;0.15;0.22;0.04;0.1;0.25;0.02;0.16;0.18;0.07;0.34;0.03;0.19;0.04;0;0.22;0.07;0.12;0.18;0.2;0.14;0.14;0.15;0.36;0.22;0.1;0.54;0.1;0.06;0.09;0.06;0.12;0.1;0.03;0.28;0.48;0.1;0.11;0.03;0.27;0.22;0.15;3.52316344516566;44.2167075142804
0;0;0.09;0.13;0.01;0.02;0;0.01;0.35;0.05;0.06;0.09;0.01;0.09;0.11;0.03;0.19;0.06;0.02;0.15;0.02;0.13;0;0;0.15;0.03;0.04;0.1;0.07;0.14;0.18;0.02;0.31;0.06;0.08;0.42;0.02;0.05;0.11;0.02;0.05;0.08;0.05;0.09;0.44;0.03;0.11;0.03;0.06;0;0.1;3.52955134299213;43.9905988151951
0;0.01;0.1;0.13;0.01;0.01;0.03;0;0.36;0.14;0.06;0.14;0.02;0.1;0.16;0.02;0.15;0.07;0.02;0.21;0.01;0.14;0;0;0.16;0.07;0.06;0.2;0.05;0.13;0.19;0.02;0.45;0.06;0.09;0.52;0.02;0.07;0.13;0.05;0.04;0.08;0.07;0.11;0.51;0.04;0.11;0.03;0.09;0;0.2;3.52960810204875;43.9967083871554
0.01;0.01;0.14;0.13;0;0.05;0.05;0.03;0.37;0.07;0.07;0.19;0.02;0.09;0.21;0.01;0.2;0.05;0.02;0.13;0.01;0.16;0;0;0.16;0.07;0.08;0.18;0.05;0.14;0.1;0.03;0.44;0.09;0.09;0.51;0.04;0.05;0.13;0.03;0.07;0.08;0.04;0.12;0.46;0.04;0.12;0.02;0.14;0;0.1;3.52966487327375;44.0028179804952
0.06;0.04;0.25;0.13;0.01;0.04;0.06;0.05;0.36;0.05;0.12;0.26;0.02;0.09;0.24;0.01;0.21;0.09;0.02;0.15;0.01;0.17;0.01;0;0.11;0.07;0.12;0.25;0.04;0.13;0.17;0.19;0.46;0.26;0.11;0.39;0.06;0.05;0.14;0.07;0.04;0.1;0.05;0.17;0.53;0.07;0.13;0.03;0.14;0.07;0.11;3.52972165667102;44.0089275951483
0.05;0.04;0.25;0.13;0;0.04;0.07;0.05;0.34;0.06;0.12;0.27;0.02;0.09;0.25;0.01;0.19;0.09;0.02;0.15;0.01;0.17;0.01;0;0.11;0.08;0.12;0.25;0.04;0.14;0.18;0.18;0.48;0.27;0.1;0.4;0.06;0.06;0.15;0.07;0.04;0.1;0.06;0.17;0.61;0.09;0.2;0.03;0.14;0.07;0.12;3.52977845224448;44.0150372310485
0.07;0.04;0.24;0.13;0;0.05;0.11;0.1;0.33;0.1;0.12;0.32;0.05;0.09;0.26;0.02;0.24;0.08;0.03;0.16;0.03;0.17;0.03;0.04;0.13;0.07;0.12;0.29;0.05;0.13;0.32;0.18;0.47;0.33;0.1;0.39;0.11;0.04;0.16;0.1;0.04;0.1;0.05;0.26;0.53;0.09;0.23;0.04;0.2;0.1;0.17;3.52983525999806;44.0211468881294
0.07;0.06;0.28;0.15;0;0.05;0.1;0.09;0.31;0.24;0.12;0.32;0.06;0.09;0.24;0.02;0.19;0.11;0.03;0.23;0.04;0.16;0.07;0.08;0.14;0.08;0.12;0.38;0.04;0.12;0.35;0.18;0.54;0.29;0.11;0.39;0.11;0.15;0.16;0.13;0.04;0.1;0.09;0.29;0.65;0.09;0.26;0.04;0.16;0.18;0.26;3.52989207993567;44.0272565663248
0.08;0.07;0.33;0.16;0;0.06;0.1;0.1;0.33;0.1;0.12;0.32;0.06;0.09;0.25;0.02;0.2;0.12;0.03;0.22;0.07;0.18;0.11;0.09;0.14;0.07;0.12;0.35;0.05;0.12;0.35;0.22;0.52;0.28;0.11;0.41;0.11;0.04;0.16;0.12;0.04;0.1;0.06;0.35;0.58;0.08;0.25;0.04;0.18;0.18;0.19;3.52994891206123;44.0333662655684
0.07;0.07;0.32;0.15;0;0.05;0.07;0.1;0.34;0.06;0.12;0.32;0.07;0.09;0.23;0.01;0.21;0.13;0.03;0.18;0.06;0.19;0.12;0.09;0.15;0.07;0.12;0.24;0.05;0.14;0.15;0.17;0.46;0.27;0.1;0.39;0.11;0.05;0.16;0.11;0.06;0.1;0.04;0.31;0.55;0.07;0.15;0.04;0.21;0.18;0.2;3.53000575637867;44.039475985794
0.07;0.05;0.27;0.15;0.02;0.03;0.06;0.11;0.3;0.06;0.1;0.32;0.11;0.09;0.26;0.02;0.21;0.13;0.03;0.2;0.04;0.18;0.11;0.08;0.19;0.07;0.12;0.25;0.05;0.1;0.13;0.19;0.42;0.27;0.09;0.44;0.13;0.05;0.15;0.11;0.1;0.1;0.03;0.26;0.5;0.11;0.16;0.05;0.24;0.21;0.17;3.5300626128919;44.0455857269352
0.09;0.05;0.25;0.15;0;0.02;0.06;0.11;0.29;0.06;0.11;0.32;0.12;0.09;0.2;0.02;0.2;0.14;0.03;0.2;0.05;0.17;0.08;0.06;0.2;0.07;0.12;0.24;0.05;0.13;0.12;0.21;0.43;0.26;0.09;0.4;0.12;0.04;0.16;0.11;0.07;0.1;0.03;0.27;0.49;0.07;0.16;0.04;0.27;0.23;0.16;3.53011948160485;44.0516954889257
0.07;0.06;0.26;0.15;0;0.03;0.09;0.09;0.31;0.08;0.12;0.32;0.07;0.09;0.21;0.01;0.2;0.09;0.03;0.2;0.05;0.17;0.08;0.06;0.14;0.08;0.12;0.24;0.05;0.14;0.18;0.17;0.47;0.27;0.1;0.39;0.11;0.07;0.16;0.11;0.06;0.1;0.04;0.27;0.64;0.07;0.15;0.04;0.18;0.18;0.18;3.53017636252145;44.0578052716993
0.07;0.06;0.27;0.15;0;0.03;0.1;0.09;0.3;0.17;0.12;0.32;0.07;0.09;0.23;0.01;0.2;0.09;0.03;0.21;0.05;0.17;0.03;0.06;0.14;0.08;0.12;0.25;0.04;0.13;0.18;0.16;0.53;0.26;0.1;0.41;0.11;0.17;0.16;0.12;0.06;0.1;0.06;0.28;0.63;0.07;0.15;0.04;0.18;0.18;0.23;3.53023325564563;44.0639150751897
0.07;0.04;0.24;0.15;0.01;0.02;0.05;0.11;0.29;0.06;0.1;0.31;0.11;0.09;0.22;0.02;0.2;0.11;0.03;0.24;0.06;0.19;0.04;0.04;0.14;0.08;0.12;0.22;0.05;0.1;0.12;0.17;0.41;0.25;0.09;0.44;0.14;0.04;0.14;0.1;0.1;0.1;0.03;0.26;0.53;0.11;0.14;0.05;0.25;0.22;0.16;3.53029016098131;44.0700248993304
0.07;0.04;0.24;0.15;0;0.03;0.05;0.05;0.28;0.06;0.1;0.26;0.11;0.09;0.21;0.02;0.2;0.05;0.02;0.24;0.06;0.2;0.05;0.03;0.16;0.08;0.12;0.24;0.09;0.11;0.11;0.17;0.42;0.25;0.09;0.51;0.07;0.06;0.15;0.1;0.08;0.1;0.03;0.25;0.46;0.07;0.14;0.04;0.24;0.21;0.16;3.53034707853243;44.0761347440553
0.07;0.04;0.24;0.15;0;0.03;0.05;0.05;0.28;0.06;0.12;0.26;0.08;0.09;0.22;0.02;0.2;0.05;0.02;0.21;0.06;0.18;0.05;0.03;0.21;0.08;0.12;0.24;0.06;0.11;0.1;0.17;0.42;0.27;0.09;0.54;0.07;0.07;0.15;0.09;0.08;0.1;0.03;0.28;0.44;0.07;0.14;0.04;0.22;0.19;0.17;3.53040400830293;44.0822446092979
0.09;0.08;0.32;0.15;0;0.06;0.07;0.14;0.28;0.06;0.12;0.31;0.07;0.09;0.23;0.01;0.23;0.08;0.03;0.22;0.04;0.18;0.12;0.09;0.18;0.08;0.12;0.25;0.08;0.13;0.15;0.17;0.5;0.31;0.12;0.44;0.11;0.05;0.15;0.11;0.07;0.1;0.04;0.35;0.52;0.07;0.14;0.04;0.2;0.19;0.18;3.53046095029674;44.0883544949919
0.08;0.07;0.31;0.15;0;0.05;0.08;0.12;0.29;0.2;0.12;0.31;0.08;0.09;0.25;0.01;0.2;0.08;0.03;0.32;0.04;0.16;0.11;0.08;0.15;0.09;0.12;0.34;0.05;0.11;0.3;0.21;0.55;0.28;0.11;0.42;0.1;0.05;0.15;0.12;0.04;0.1;0.08;0.35;0.63;0.08;0.24;0.04;0.17;0.18;0.28;3.53051790451779;44.0944644010709
0.08;0.08;0.29;0.15;0;0.03;0.08;0.1;0.29;0.17;0.12;0.31;0.06;0.09;0.25;0.01;0.19;0.04;0.03;0.24;0.04;0.17;0.1;0.06;0.17;0.08;0.12;0.28;0.05;0.11;0.29;0.18;0.58;0.26;0.11;0.44;0.11;0.05;0.14;0.11;0.04;0.1;0.07;0.37;0.59;0.08;0.21;0.04;0.16;0.18;0.23;3.53057487097002;44.1005743274686
0.07;0.09;0.27;0.15;0;0.04;0.07;0.12;0.29;0.06;0.12;0.31;0.07;0.09;0.23;0.01;0.22;0.05;0.03;0.21;0.04;0.2;0.11;0.06;0.18;0.08;0.12;0.23;0.06;0.12;0.12;0.17;0.52;0.27;0.1;0.47;0.11;0.05;0.14;0.11;0.07;0.1;0.04;0.34;0.49;0.07;0.14;0.04;0.21;0.18;0.18;3.53063184965738;44.1066842741187
0.08;0.07;0.33;0.15;0;0.03;0.08;0.13;0.3;0.05;0.12;0.32;0.06;0.09;0.24;0.01;0.2;0.09;0.03;0.21;0.04;0.17;0.11;0.08;0.14;0.08;0.12;0.26;0.04;0.13;0.17;0.16;0.52;0.27;0.11;0.45;0.12;0.07;0.16;0.11;0.04;0.1;0.06;0.37;0.63;0.07;0.15;0.04;0.18;0.18;0.19;3.53068884058381;44.1127942409547
0.08;0.07;0.33;0.15;0;0.06;0.08;0.13;0.3;0.05;0.12;0.32;0.06;0.09;0.22;0.01;0.19;0.12;0.03;0.25;0.04;0.17;0.12;0.17;0.15;0.08;0.12;0.26;0.05;0.14;0.13;0.17;0.53;0.28;0.12;0.43;0.11;0.05;0.16;0.11;0.06;0.1;0.04;0.38;0.56;0.07;0.15;0.04;0.21;0.18;0.2;3.53074584375325;44.1189042279102
0.07;0.07;0.33;0.15;0;0.05;0.08;0.13;0.29;0.06;0.12;0.32;0.06;0.09;0.24;0.02;0.22;0.1;0.03;0.21;0.04;0.17;0.11;0.13;0.15;0.08;0.12;0.27;0.05;0.13;0.24;0.18;0.51;0.31;0.13;0.43;0.11;0.04;0.16;0.11;0.06;0.1;0.05;0.4;0.56;0.07;0.23;0.04;0.2;0.18;0.19;3.53080285916964;44.125014234919
0.08;0.07;0.35;0.15;0;0.05;0.08;0.12;0.28;0.22;0.12;0.32;0.06;0.09;0.26;0.01;0.19;0.1;0.03;0.21;0.04;0.16;0.1;0.13;0.16;0.09;0.12;0.29;0.04;0.13;0.3;0.17;0.54;0.29;0.13;0.4;0.11;0.15;0.16;0.12;0.04;0.1;0.08;0.42;0.68;0.08;0.23;0.04;0.16;0.18;0.28;3.53085988683694;44.1311242619145
0.06;0.05;0.26;0.15;0;0.03;0.08;0.1;0.27;0.22;0.12;0.28;0.08;0.09;0.25;0.01;0.16;0.07;0.03;0.21;0.05;0.16;0.01;0.01;0.16;0.09;0.12;0.28;0.04;0.14;0.3;0.19;0.54;0.26;0.11;0.44;0.11;0.15;0.15;0.11;0.06;0.1;0.09;0.35;0.64;0.08;0.22;0.04;0.17;0.18;0.32;3.53091692675908;44.1372343088304
0.05;0.04;0.25;0.13;0;0.02;0.06;0.05;0.28;0.04;0.1;0.27;0.04;0.09;0.21;0.02;0.17;0.09;0.02;0.18;0.02;0.17;0;0;0.13;0.08;0.12;0.25;0.04;0.13;0.12;0.19;0.43;0.24;0.09;0.52;0.1;0.06;0.15;0.07;0.07;0.11;0.03;0.23;0.5;0.05;0.15;0.03;0.25;0.21;0.16;3.53097397894004;44.1433443756002
0.05;0.04;0.25;0.13;0;0.04;0.06;0.05;0.28;0.06;0.1;0.26;0.02;0.09;0.21;0.02;0.19;0.09;0.02;0.17;0.02;0.19;0;0;0.15;0.08;0.12;0.23;0.09;0.1;0.12;0.19;0.43;0.25;0.09;0.52;0.1;0.06;0.14;0.06;0.07;0.11;0.03;0.23;0.47;0.05;0.14;0.03;0.26;0.21;0.16;3.53103104338374;44.1494544621576
0.06;0.05;0.26;0.15;0;0.04;0.09;0.1;0.29;0.05;0.12;0.27;0.07;0.09;0.22;0.01;0.18;0.08;0.03;0.16;0.06;0.2;0;0;0.17;0.08;0.12;0.27;0.04;0.14;0.17;0.15;0.51;0.25;0.11;0.45;0.13;0.05;0.16;0.1;0.06;0.1;0.05;0.33;0.57;0.08;0.14;0.03;0.19;0.18;0.18;3.53108812009416;44.1555645684362
0.07;0.05;0.27;0.15;0;0.03;0.09;0.11;0.26;0.21;0.12;0.28;0.06;0.09;0.23;0.02;0.16;0.07;0.03;0.21;0.05;0.18;0.02;0.06;0.17;0.09;0.12;0.36;0.04;0.13;0.27;0.19;0.56;0.27;0.11;0.4;0.13;0.15;0.16;0.13;0.06;0.1;0.07;0.43;0.65;0.08;0.26;0.04;0.15;0.18;0.37;3.53114520907524;44.1616746943693
0.06;0.04;0.27;0.15;0;0.04;0.1;0.06;0.27;0.18;0.12;0.27;0.03;0.09;0.3;0.01;0.14;0.07;0.02;0.25;0.01;0.17;0;0;0.15;0.09;0.12;0.38;0.04;0.14;0.27;0.17;0.52;0.28;0.12;0.49;0.07;0.05;0.16;0.1;0.04;0.1;0.08;0.27;0.65;0.06;0.3;0.03;0.16;0.18;0.24;3.53120231033094;44.1677848398908
0.05;0.04;0.27;0.15;0;0.04;0.08;0.05;0.29;0.04;0.12;0.26;0.03;0.09;0.22;0.01;0.16;0.04;0.02;0.18;0.01;0.17;0;0;0.17;0.08;0.12;0.23;0.05;0.13;0.16;0.16;0.51;0.25;0.11;0.5;0.08;0.05;0.13;0.08;0.06;0.1;0.05;0.26;0.51;0.05;0.13;0.03;0.19;0.18;0.21;3.53125942386522;44.173895004934
0.05;0.05;0.26;0.15;0;0.04;0.1;0.1;0.27;0.13;0.12;0.26;0.06;0.09;0.26;0.01;0.16;0.04;0.03;0.19;0.01;0.16;0;0.02;0.18;0.08;0.12;0.27;0.05;0.13;0.26;0.17;0.5;0.27;0.11;0.47;0.13;0.05;0.13;0.1;0.04;0.1;0.06;0.38;0.61;0.05;0.2;0.03;0.15;0.18;0.25;3.53131654968204;44.1800051894325
0.03;0.03;0.25;0.15;0;0.04;0.1;0.1;0.27;0.17;0.12;0.27;0.06;0.09;0.25;0.01;0.15;0.07;0.03;0.23;0.01;0.16;0;0;0.15;0.08;0.12;0.32;0.04;0.13;0.25;0.15;0.51;0.28;0.11;0.48;0.12;0.05;0.14;0.09;0.04;0.1;0.06;0.29;0.66;0.05;0.23;0.02;0.15;0.15;0.23;3.53137368778537;44.1861153933199
0.01;0.03;0.2;0.15;0;0.04;0.08;0.02;0.27;0.26;0.09;0.22;0.02;0.09;0.3;0.03;0.12;0.07;0.02;0.28;0.01;0.18;0;0;0.18;0.1;0.12;0.33;0.04;0.14;0.29;0.04;0.52;0.19;0.12;0.52;0.09;0.15;0.12;0.05;0.04;0.08;0.1;0.22;0.63;0.07;0.28;0.03;0.1;0.11;0.36;3.53143083817917;44.1922256165297
0.01;0.03;0.21;0.13;0;0.04;0.08;0.02;0.27;0.19;0.09;0.22;0.02;0.09;0.25;0.03;0.11;0.07;0.02;0.24;0.01;0.18;0;0;0.19;0.08;0.12;0.3;0.04;0.13;0.29;0.06;0.55;0.19;0.11;0.5;0.08;0.15;0.11;0.05;0.04;0.08;0.07;0.22;0.61;0.06;0.21;0.03;0.1;0.11;0.34;3.5314880008674;44.1983358589954
0;0.04;0.18;0.14;0.01;0.03;0.05;0.02;0.29;0.14;0.09;0.17;0.02;0.1;0.24;0.02;0.13;0.06;0.02;0.23;0.01;0.16;0;0;0.22;0.08;0.12;0.19;0.04;0.13;0.17;0.04;0.49;0.08;0.1;0.52;0.07;0.15;0.1;0.05;0.04;0.08;0.12;0.15;0.58;0.04;0.1;0.03;0.11;0.06;0.36;3.53154517585404;44.2044461206505
0;0.02;0.18;0.13;0;0.04;0.04;0.04;0.29;0.06;0.09;0.18;0.02;0.1;0.22;0.02;0.17;0.05;0.03;0.25;0.01;0.16;0;0;0.33;0.07;0.12;0.15;0.06;0.12;0.1;0.03;0.42;0.05;0.08;0.67;0.08;0.06;0.1;0.03;0.07;0.08;0.04;0.14;0.52;0.03;0.11;0.03;0.17;0.07;0.16;3.53160236314304;44.2105564014285
0.01;0.04;0.21;0.13;0.03;0.03;0.07;0.03;0.28;0.09;0.15;0.21;0.04;0.1;0.21;0.02;0.17;0.14;0.06;0.26;0.03;0.19;0;0;0.22;0.07;0.12;0.16;0.11;0.15;0.11;0.16;0.36;0.14;0.1;0.52;0.06;0.06;0.09;0.02;0.1;0.1;0.03;0.24;0.51;0.08;0.11;0.03;0.2;0.21;0.15;3.53165956273839;44.2166667012629
0.01;0;0.09;0.13;0.01;0.02;0;0.01;0.36;0.04;0.06;0.09;0;0.09;0.12;0.02;0.17;0.06;0.02;0.15;0.01;0.12;0;0;0.15;0.03;0.04;0.12;0.04;0.13;0.19;0.02;0.31;0.05;0.09;0.41;0.03;0.06;0.11;0.02;0.02;0.08;0.04;0.09;0.44;0.03;0.12;0.03;0.06;0;0.11;3.53801376024075;43.9905575142357
0;0.01;0.1;0.13;0.01;0.03;0.06;0.02;0.31;0.13;0.07;0.17;0.02;0.1;0.16;0.01;0.15;0.06;0.02;0.18;0.01;0.16;0;0;0.13;0.08;0.08;0.22;0.05;0.12;0.18;0.03;0.51;0.07;0.1;0.46;0.04;0.15;0.13;0.06;0.04;0.08;0.08;0.13;0.5;0.03;0.13;0.03;0.1;0;0.24;3.53807142627141;43.9966670816244
0.02;0.01;0.22;0.13;0;0.03;0.05;0.04;0.32;0.05;0.1;0.22;0.02;0.09;0.21;0.01;0.15;0.05;0.02;0.12;0.01;0.18;0;0;0.13;0.07;0.12;0.23;0.05;0.12;0.15;0.04;0.43;0.1;0.1;0.42;0.04;0.05;0.13;0.03;0.04;0.08;0.04;0.13;0.49;0.06;0.13;0.02;0.13;0.01;0.11;3.53812910466486;44.002776670392
0.08;0.03;0.25;0.13;0;0.04;0.07;0.05;0.28;0.07;0.12;0.27;0.04;0.09;0.21;0.02;0.23;0.09;0.03;0.16;0.04;0.16;0.01;0.01;0.13;0.07;0.12;0.25;0.09;0.12;0.17;0.17;0.41;0.28;0.09;0.36;0.06;0.05;0.16;0.07;0.07;0.1;0.04;0.21;0.48;0.07;0.14;0.04;0.17;0.12;0.11;3.53818679542507;44.0088862804724
0.09;0.04;0.25;0.13;0;0.05;0.11;0.05;0.31;0.06;0.12;0.27;0.02;0.09;0.23;0.01;0.21;0.08;0.03;0.15;0.03;0.17;0.01;0.01;0.11;0.07;0.12;0.26;0.04;0.13;0.19;0.18;0.48;0.32;0.11;0.36;0.06;0.06;0.16;0.08;0.04;0.1;0.05;0.21;0.54;0.07;0.14;0.04;0.15;0.1;0.13;3.53824449855603;44.0149959117992
0.07;0.06;0.25;0.15;0;0.04;0.1;0.1;0.3;0.09;0.12;0.32;0.06;0.09;0.26;0.01;0.22;0.09;0.03;0.16;0.03;0.17;0.03;0.06;0.15;0.07;0.12;0.29;0.05;0.13;0.25;0.18;0.48;0.3;0.1;0.39;0.1;0.05;0.16;0.11;0.05;0.1;0.05;0.26;0.58;0.09;0.22;0.04;0.2;0.09;0.16;3.53830221406172;44.0211055643063
0.08;0.06;0.25;0.15;0;0.07;0.1;0.1;0.31;0.12;0.12;0.32;0.06;0.09;0.29;0.01;0.2;0.09;0.03;0.18;0.04;0.17;0.03;0.06;0.12;0.08;0.12;0.3;0.04;0.14;0.34;0.17;0.48;0.3;0.12;0.39;0.1;0.04;0.17;0.11;0.04;0.1;0.07;0.27;0.57;0.1;0.27;0.04;0.18;0.11;0.18;3.53835994194611;44.0272152379274
0.07;0.06;0.25;0.15;0;0.05;0.1;0.1;0.31;0.11;0.12;0.32;0.06;0.09;0.25;0.01;0.23;0.09;0.03;0.16;0.04;0.17;0.03;0.06;0.13;0.07;0.12;0.29;0.05;0.13;0.32;0.19;0.51;0.29;0.11;0.42;0.11;0.04;0.16;0.11;0.04;0.1;0.04;0.27;0.55;0.07;0.23;0.04;0.19;0.11;0.17;3.5384176822132;44.0333249325962
0.08;0.06;0.26;0.16;0;0.04;0.09;0.11;0.29;0.07;0.12;0.32;0.08;0.09;0.22;0.02;0.23;0.11;0.03;0.17;0.08;0.17;0.07;0.08;0.18;0.07;0.12;0.27;0.07;0.13;0.17;0.17;0.5;0.33;0.1;0.43;0.11;0.06;0.16;0.11;0.06;0.1;0.05;0.29;0.54;0.07;0.16;0.04;0.21;0.19;0.18;3.53847543486695;44.0394346482463
0.07;0.06;0.32;0.15;0;0.05;0.09;0.1;0.31;0.06;0.12;0.32;0.06;0.09;0.22;0.01;0.2;0.12;0.03;0.17;0.08;0.19;0.11;0.08;0.14;0.07;0.12;0.28;0.04;0.14;0.18;0.17;0.53;0.26;0.12;0.41;0.11;0.05;0.16;0.11;0.06;0.1;0.04;0.32;0.58;0.07;0.15;0.04;0.18;0.18;0.21;3.53853319991137;44.0455443848116
0.07;0.07;0.3;0.15;0;0.05;0.09;0.1;0.3;0.06;0.12;0.32;0.06;0.09;0.22;0.01;0.2;0.12;0.03;0.18;0.05;0.19;0.11;0.08;0.15;0.07;0.12;0.28;0.05;0.13;0.2;0.17;0.54;0.26;0.11;0.41;0.11;0.05;0.16;0.11;0.06;0.1;0.06;0.34;0.63;0.07;0.15;0.04;0.18;0.18;0.18;3.53859097735043;44.0516541422257
0.08;0.07;0.31;0.15;0;0.07;0.1;0.09;0.29;0.28;0.12;0.32;0.06;0.09;0.24;0.01;0.17;0.12;0.03;0.24;0.04;0.17;0.12;0.08;0.15;0.08;0.12;0.36;0.04;0.12;0.32;0.18;0.55;0.27;0.11;0.41;0.11;0.15;0.16;0.13;0.04;0.1;0.09;0.35;0.65;0.1;0.25;0.04;0.16;0.18;0.27;3.53864876718813;44.0577639204223
0.07;0.06;0.27;0.15;0;0.03;0.09;0.1;0.29;0.17;0.12;0.31;0.08;0.09;0.23;0.01;0.2;0.05;0.03;0.24;0.05;0.17;0.03;0.06;0.15;0.08;0.12;0.27;0.05;0.12;0.17;0.16;0.57;0.26;0.11;0.44;0.1;0.17;0.15;0.12;0.06;0.1;0.06;0.27;0.57;0.07;0.14;0.04;0.17;0.18;0.24;3.53870656942845;44.0638737193351
0.07;0.05;0.24;0.15;0;0.03;0.07;0.11;0.28;0.08;0.1;0.31;0.09;0.09;0.23;0.02;0.2;0.06;0.03;0.21;0.06;0.2;0.08;0.06;0.25;0.08;0.12;0.25;0.08;0.11;0.11;0.17;0.42;0.26;0.09;0.5;0.11;0.06;0.14;0.1;0.09;0.1;0.03;0.28;0.46;0.11;0.14;0.04;0.23;0.2;0.17;3.5387643840754;44.0699835388978
0.07;0.07;0.28;0.15;0;0.04;0.06;0.1;0.31;0.08;0.12;0.31;0.06;0.09;0.23;0.01;0.23;0.04;0.03;0.22;0.05;0.2;0.11;0.06;0.19;0.08;0.12;0.26;0.06;0.12;0.13;0.17;0.47;0.25;0.09;0.43;0.11;0.05;0.15;0.11;0.06;0.1;0.03;0.28;0.5;0.07;0.14;0.04;0.2;0.18;0.17;3.53882221113297;44.0760933790441
0.07;0.06;0.28;0.15;0;0.03;0.08;0.1;0.28;0.07;0.12;0.31;0.06;0.09;0.24;0.01;0.18;0.04;0.03;0.27;0.04;0.19;0.11;0.06;0.27;0.08;0.12;0.28;0.06;0.12;0.11;0.17;0.51;0.24;0.11;0.49;0.11;0.05;0.15;0.11;0.06;0.1;0.05;0.3;0.54;0.07;0.14;0.04;0.19;0.18;0.18;3.53888005060515;44.0822032397075
0.07;0.08;0.28;0.15;0;0.04;0.06;0.11;0.28;0.07;0.12;0.31;0.07;0.09;0.23;0.01;0.22;0.05;0.03;0.27;0.04;0.19;0.12;0.06;0.3;0.08;0.12;0.27;0.06;0.12;0.09;0.17;0.46;0.25;0.09;0.49;0.11;0.05;0.15;0.11;0.07;0.1;0.04;0.33;0.53;0.07;0.14;0.04;0.21;0.18;0.18;3.53893790249594;44.0883131208218
0.07;0.08;0.33;0.15;0;0.04;0.08;0.13;0.28;0.05;0.12;0.31;0.06;0.09;0.23;0.01;0.22;0.08;0.03;0.25;0.04;0.18;0.11;0.08;0.17;0.08;0.12;0.25;0.06;0.12;0.15;0.17;0.52;0.29;0.11;0.42;0.11;0.05;0.15;0.11;0.06;0.1;0.04;0.36;0.56;0.07;0.14;0.04;0.19;0.18;0.18;3.53899576680934;44.0944230223207
0.07;0.07;0.3;0.15;0;0.04;0.08;0.11;0.27;0.17;0.12;0.31;0.06;0.09;0.22;0.01;0.2;0.05;0.03;0.24;0.04;0.16;0.1;0.08;0.16;0.09;0.12;0.28;0.05;0.12;0.29;0.17;0.56;0.25;0.11;0.43;0.11;0.05;0.15;0.11;0.06;0.1;0.06;0.35;0.61;0.08;0.21;0.04;0.16;0.18;0.23;3.53905364354935;44.1005329441377
0.07;0.07;0.29;0.15;0;0.05;0.08;0.12;0.29;0.05;0.12;0.31;0.06;0.09;0.21;0.01;0.2;0.05;0.03;0.23;0.04;0.17;0.1;0.08;0.16;0.08;0.12;0.24;0.05;0.12;0.16;0.17;0.53;0.25;0.11;0.46;0.11;0.05;0.15;0.11;0.06;0.1;0.05;0.34;0.49;0.07;0.14;0.04;0.19;0.18;0.19;3.53911153271998;44.1066428862064
