"Directory or file in ""/sps/mnhn""";Space used;# of files;Average file size;Median file size;# of directories;# of symlinks;Most recent file access time;Most recent file modification time;participation;site;point;user;date;enregistreur;micro;latitude;longitude;carre
vigiechiro/vigiechiro-prod-datastore/63284b99a873746cfb0fbd13;4.04 GiB;1;4.04 GiB;4.04 GiB;0;0;2022/09/19 15:04;2022/09/19 15:04;63284b99a873746cfb0fbd13;62a5e68bcbeec4a0e4511ac1;Z3;62a5d536e24d8dc6730dd393;2022-07-07T20:00:00Z;PassiveRecorder;;50.6040631398042;4.44109063389095;Vigiechiro - Point Fixe-984358
vigiechiro/vigiechiro-prod-datastore/632878cea873746cfb0fe418;3.37 GiB;1;3.37 GiB;3.37 GiB;0;0;2022/09/20 17:26;2022/10/09 20:13;632878cea873746cfb0fe418;6321fa8196c8af2c0622f4e9;Z1;62b636ec0e1da96d1897b320;2022-06-27T19:20:00Z;SM4;SMM-U2;47.1811991122807;5.23227216197118;Vigiechiro - Point Fixe-211734
vigiechiro/vigiechiro-prod-datastore/63287ce9ab3b193c8d5880fe;12.23 GiB;1;12.23 GiB;12.23 GiB;0;0;2022/09/20 17:11;2022/09/20 17:11;63287ce9ab3b193c8d5880fe;62ebd3a197c2898310f616f6;Z1;62d524bdc7b9ef692fb95b39;2022-09-12T18:00:00Z;Audiomoth;;47.5851233136154;-0.386340916368586;Vigiechiro - Point Fixe-490414
vigiechiro/vigiechiro-prod-datastore/632888cd6e358879bf550d06;8.91 GiB;1;8.91 GiB;8.91 GiB;0;0;2022/09/20 16:59;2022/09/20 17:00;632888cd6e358879bf550d06;62a5e68bcbeec4a0e4511ac1;Z4;62a5d536e24d8dc6730dd393;2022-07-28T20:00:00Z;PassiveRecorder;;50.6040631398042;4.44109063389095;Vigiechiro - Point Fixe-984358
vigiechiro/vigiechiro-prod-datastore/6328bd176e358879bf553686;1.72 GiB;1;1.72 GiB;1.72 GiB;0;0;2022/09/20 16:52;2022/09/20 16:52;6328bd176e358879bf553686;62ed5ad00cd18c414b768264;Z1;62c9b8f8acceeef5bbb7db7f;2022-09-18T18:30:00Z;PassiveRecorder;;43.6534855415315;7.00155191216;Vigiechiro - Point Fixe-060999
vigiechiro/vigiechiro-prod-datastore/6329522322af3000fe8a481e;6.84 GiB;1;6.84 GiB;6.84 GiB;0;0;2022/09/20 17:50;2022/09/20 17:50;6329522322af3000fe8a481e;62a5e77dcbeec4a0e4511ac2;Z2;62a5d536e24d8dc6730dd393;2022-04-20T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/632977c4732302d503237faa;1.27 GiB;1;1.27 GiB;1.27 GiB;0;0;2022/09/20 17:22;2022/09/20 17:23;632977c4732302d503237faa;63288082fb5890a0bfc26a0d;Z1;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM4;SMM-U2;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/63297970732302d503238110;69.76 GiB;1;69.76 GiB;69.76 GiB;0;0;2022/09/20 18:36;2022/09/20 18:40;63297970732302d503238110;63288082fb5890a0bfc26a0d;Z3;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM4;SMM-U2;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/6329871a72cf9181a1d61dee;7.85 GiB;1;7.85 GiB;7.85 GiB;0;0;2022/09/20 17:43;2022/09/20 17:44;6329871a72cf9181a1d61dee;63288082fb5890a0bfc26a0d;Z8;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM2BAT+;SMX-U1;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/63298ea2fd72d3abc15cb5b4;14.67 GiB;1;14.67 GiB;14.67 GiB;0;0;2022/09/20 18:06;2022/09/20 18:07;63298ea2fd72d3abc15cb5b4;5954d78e05f6d5000e51fdb7;Z3;62c9b8f8acceeef5bbb7db7f;2022-09-14T19:30:00Z;PassiveRecorder;;43.7251186279411;7.25631952285767;Vigiechiro - Point Fixe-060926
vigiechiro/vigiechiro-prod-datastore/6329a5b672cf9181a1d63cd7;10.17 GiB;1;10.17 GiB;10.17 GiB;0;0;2022/09/20 18:13;2022/09/20 18:14;6329a5b672cf9181a1d63cd7;62c699b504e5e358518e00ee;Z3;60eaab0d046c89000fb2c153;2022-09-05T18:25:00Z;Audiomoth;Micro interne;47.5315540699373;-0.755691254745914;Vigiechiro - Point Fixe-490503
vigiechiro/vigiechiro-prod-datastore/6329ab5072cf9181a1d641c5;9.31 GiB;1;9.31 GiB;9.31 GiB;0;0;2022/09/20 18:16;2022/09/20 18:17;6329ab5072cf9181a1d641c5;62c699b504e5e358518e00ee;Z4;60eaab0d046c89000fb2c153;2022-09-14T17:50:00Z;Audiomoth;Micro interne;47.5315540699373;-0.755691254745914;Vigiechiro - Point Fixe-490503
vigiechiro/vigiechiro-prod-datastore/6329b4eb732302d50323c1dd;11.53 GiB;1;11.53 GiB;11.53 GiB;0;0;2022/09/25 21:49;2022/09/25 21:51;6329b4eb732302d50323c1dd;6329b44672cf9181a1d64a32;Z1;5f1ea1777bc638000ff77405;2022-07-28T19:30:00Z;PassiveRecorder;Micro interne;46.5136889092939;-1.32434467200138;Vigiechiro - Point Fixe-851291
vigiechiro/vigiechiro-prod-datastore/6329b729fd72d3abc15cdd0a;7.39 GiB;1;7.39 GiB;7.39 GiB;0;0;2022/09/20 18:15;2022/09/20 18:15;6329b729fd72d3abc15cdd0a;62c699b504e5e358518e00ee;Z5;60eaab0d046c89000fb2c153;2022-09-18T17:40:00Z;Audiomoth;Micro interne;47.5315540699373;-0.755691254745914;Vigiechiro - Point Fixe-490503
vigiechiro/vigiechiro-prod-datastore/6329bbd2732302d50323c9e7;5.37 GiB;1;5.37 GiB;5.37 GiB;0;0;2022/09/20 18:16;2022/09/20 18:16;6329bbd2732302d50323c9e7;62c699b504e5e358518e00ee;Z5;60eaab0d046c89000fb2c153;2022-09-19T17:40:00Z;Audiomoth;Micro interne;47.5315540699373;-0.755691254745914;Vigiechiro - Point Fixe-490503
vigiechiro/vigiechiro-prod-datastore/6329c2c972cf9181a1d65c2a;10.73 GiB;1;10.73 GiB;10.73 GiB;0;0;2022/09/25 15:51;2022/09/25 15:53;6329c2c972cf9181a1d65c2a;6329c1fe81b3bc424887051d;Z1;5f1ea1777bc638000ff77405;2022-07-26T19:30:00Z;PassiveRecorder;Micro interne;46.5552548858342;-1.33814034415875;Vigiechiro - Point Fixe-851151
vigiechiro/vigiechiro-prod-datastore/6329d355732302d50323ec03;1.93 GiB;21420;94.28 KiB;3.16 KiB;0;0;2022/09/22 14:09;2022/09/22 14:09;6329d355732302d50323ec03;5f36ae97c7c6050010223ab7;Z5;57308db2bed57f0024779042;2022-09-03T18:00:00Z;Audiomoth;;44.8387060307905;5.18851896840582;Vigiechiro - Point Fixe-260503
vigiechiro/vigiechiro-prod-datastore/632a195a72cf9181a1d6aa2b;12.11 GiB;1;12.11 GiB;12.11 GiB;0;0;2022/09/22 16:48;2022/09/22 16:51;632a195a72cf9181a1d6aa2b;5954d78e05f6d5000e51fdb7;Z3;62c9b8f8acceeef5bbb7db7f;2022-09-14T18:50:00Z;Audiomoth;;43.7251186279411;7.25631952285767;Vigiechiro - Point Fixe-060926
vigiechiro/vigiechiro-prod-datastore/632ad08709709ff07d04dd4f;33.56 GiB;2;16.78 GiB;16.78 GiB;0;0;2022/12/20 22:30;2022/12/20 22:30;632ad08709709ff07d04dd4f;63288082fb5890a0bfc26a0d;Z4;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM2BAT+;SMX-U1;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/632ad4841de95a707f285dd8;40.19 GiB;2;20.09 GiB;20.09 GiB;0;0;2022/12/20 22:20;2022/12/20 22:20;632ad4841de95a707f285dd8;63288082fb5890a0bfc26a0d;Z7;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM4;SMM-U2;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/632ade1809709ff07d04efd3;70.99 GiB;2;35.49 GiB;35.49 GiB;0;0;2022/12/19 23:07;2022/12/19 23:07;632ade1809709ff07d04efd3;63288082fb5890a0bfc26a0d;Z5;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM4;SMM-U2;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/632af80b2867cfc6ee2a2c5c;4.05 GiB;1;4.05 GiB;4.05 GiB;0;0;2022/09/21 20:48;2022/09/21 20:48;632af80b2867cfc6ee2a2c5c;632af6c3acf2e3b90fd2ac85;Z1;5f7c18e450a21e0010849968;2022-09-20T17:00:00Z;SM2BAT+;;44.6548660107408;2.51344183046293;Vigiechiro - Point Fixe-120164
vigiechiro/vigiechiro-prod-datastore/632afbe81de95a707f2884e5;3.95 GiB;1;3.95 GiB;3.95 GiB;0;0;2022/09/21 21:34;2022/09/21 21:34;632afbe81de95a707f2884e5;632afb45acf2e3b90fd2aee1;Z1;5f7c18e450a21e0010849968;2022-09-20T18:00:00Z;SM4;;44.6490656857571;2.53330780737032;Vigiechiro - Point Fixe-120192
vigiechiro/vigiechiro-prod-datastore/632afc6facf2e3b90fd2af92;2.20 GiB;1;2.20 GiB;2.20 GiB;0;0;2022/09/21 21:33;2022/09/21 21:33;632afc6facf2e3b90fd2af92;632afb45acf2e3b90fd2aee1;Z2;5f7c18e450a21e0010849968;2022-09-20T17:00:00Z;SM2BAT+;;44.6490656857571;2.53330780737032;Vigiechiro - Point Fixe-120192
vigiechiro/vigiechiro-prod-datastore/632b011c2867cfc6ee2a322b;18.41 GiB;1;18.41 GiB;18.41 GiB;0;0;2022/09/21 20:03;2022/09/21 20:04;632b011c2867cfc6ee2a322b;63288082fb5890a0bfc26a0d;Z6;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM2BAT+;SMM-U1;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/632b04b01de95a707f288d0d;23.45 GiB;22970;1.05 MiB;37.88 KiB;0;0;2022/12/16 19:20;2022/12/16 19:20;632b04b01de95a707f288d0d;630dcc45d1d66f841304eaf6;Z1;631f22d6c66ee2a241a101f9;2021-09-09T17:25:00Z;;;45.329349286384;5.28101618950868;Vigiechiro - Point Fixe-380892
vigiechiro/vigiechiro-prod-datastore/632b1766245280b4e997f7f1;10.79 GiB;1;10.79 GiB;10.79 GiB;0;0;2022/09/21 21:41;2022/09/21 21:41;632b1766245280b4e997f7f1;62a5e77dcbeec4a0e4511ac2;Z4;62a5d536e24d8dc6730dd393;2022-07-22T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/632b1b83a95c8e8a6b044a2a;6.95 GiB;1;6.95 GiB;6.95 GiB;0;0;2022/09/23 10:22;2022/09/23 10:23;632b1b83a95c8e8a6b044a2a;62a99801980efb6600b65eb7;Z1;562201812bfcd5000c929074;2022-05-16T19:10:00Z;PassiveRecorder;Micro externe sans cornet;47.5488192512146;0.771508562270151;Vigiechiro - Point Fixe-370173
vigiechiro/vigiechiro-prod-datastore/632c4ee261a0272b9bc023c4;35.66 GiB;31343;1.17 MiB;2.45 KiB;0;0;2022/12/16 19:24;2022/12/16 19:24;632c4ee261a0272b9bc023c4;5d7e069c69998c000db6c0b4;Z1;5f23ed9caabe14000f8ae90b;2021-09-07T18:00:00Z;Audiomoth;;48.3972782369905;2.36153750928656;Vigiechiro - Point Fixe-910375
vigiechiro/vigiechiro-prod-datastore/632c720f342585c57f4aeaff;9.78 GiB;1;9.78 GiB;9.78 GiB;0;0;2022/09/27 08:48;2022/09/27 08:48;632c720f342585c57f4aeaff;62e3d609dcc0b82af32e51bf;Z1;62d524bdc7b9ef692fb95b39;2022-09-12T18:00:00Z;Audiomoth;;47.5447228345653;-0.732621199671881;Vigiechiro - Point Fixe-490452
vigiechiro/vigiechiro-prod-datastore/632c8d350667e9c14780a096;2.37 GiB;3116;797.10 KiB;19.80 KiB;0;0;2022/09/23 10:49;2022/09/23 10:49;632c8d350667e9c14780a096;5d419b5fe810ab000ee1697f;Z6;5d3212302b56c4000f6a31f3;2022-09-20T17:40:00Z;;;44.2624759834572;4.37152277470364;Vigiechiro - Point Fixe-300102
vigiechiro/vigiechiro-prod-datastore/632cc17861a0272b9bc07118;4.75 GiB;1;4.75 GiB;4.75 GiB;0;0;2022/09/23 20:10;2022/09/23 20:10;632cc17861a0272b9bc07118;5eb706edc96fa5000f05422d;D2;5eb529857eebe100115b371f;2022-08-31T18:30:00Z;Audiomoth;;45.5801253986368;0.352693495119198;Vigiechiro - Point Fixe-161088
vigiechiro/vigiechiro-prod-datastore/632ccc89c2a8f8cd28c41af9;11.38 GiB;1;11.38 GiB;11.38 GiB;0;0;2022/09/23 09:43;2022/09/23 09:45;632ccc89c2a8f8cd28c41af9;5954d78e05f6d5000e51fdb7;Z3;62c9b8f8acceeef5bbb7db7f;2022-09-15T19:05:00Z;Audiomoth;;43.7251186279411;7.25631952285767;Vigiechiro - Point Fixe-060926
vigiechiro/vigiechiro-prod-datastore/632d6a466faf445bc46d691e;6.16 GiB;1;6.16 GiB;6.16 GiB;0;0;2022/09/30 09:16;2022/09/30 09:18;632d6a466faf445bc46d691e;6308c35936fa4db5f4ed9777;Z1;562201812bfcd5000c929074;2022-05-16T19:08:00Z;PassiveRecorder;Micro externe sans cornet;47.5015266692188;0.760292715601501;Vigiechiro - Point Fixe-370268
vigiechiro/vigiechiro-prod-datastore/632d6bd0c2a8f8cd28c44ff1;6.99 GiB;1;6.99 GiB;6.99 GiB;0;0;2022/09/24 18:17;2022/09/24 18:19;632d6bd0c2a8f8cd28c44ff1;6308c5f777137ab0257704b9;Z1;562201812bfcd5000c929074;2022-05-16T19:08:00Z;PassiveRecorder;Micro externe sans cornet;47.4987733177821;0.814525084110689;Vigiechiro - Point Fixe-370270
vigiechiro/vigiechiro-prod-datastore/632db1da87328a0d146f1187;4.01 GiB;10173;413.29 KiB;46.56 KiB;0;0;2022/09/23 21:47;2022/09/23 22:38;632db1da87328a0d146f1187;62cd9165631053f5d1aee330;Z1;5d8cbb2c81558c000ea8f873;2022-09-19T17:35:00Z;Audiomoth;;48.679121815696;1.45151700462962;Vigiechiro - Point Fixe-280172
vigiechiro/vigiechiro-prod-datastore/632dc9b4b0dd22bed9c9aa1b;1.61 GiB;1;1.61 GiB;1.61 GiB;0;0;2022/09/23 20:51;2022/09/23 20:51;632dc9b4b0dd22bed9c9aa1b;62aabd7358918f256b6e4e7a;Z2;62a5d536e24d8dc6730dd393;2022-09-19T18:00:00Z;PassiveRecorder;;50.6246802636069;4.52879790698261;Vigiechiro - Point Fixe-984255
vigiechiro/vigiechiro-prod-datastore/632e26846faf445bc46debe4;22.65 GiB;2;11.32 GiB;11.32 GiB;0;0;2022/09/26 07:39;2022/09/26 07:40;632e26846faf445bc46debe4;5954d78e05f6d5000e51fdb7;Z1;62c9b8f8acceeef5bbb7db7f;2022-09-16T18:30:00Z;Audiomoth;;43.7251186279411;7.25631952285767;Vigiechiro - Point Fixe-060926
vigiechiro/vigiechiro-prod-datastore/632f13c8d29ae97ec32e7299;11.21 GiB;1;11.21 GiB;11.21 GiB;0;0;2022/09/24 21:26;2022/09/24 21:29;632f13c8d29ae97ec32e7299;62a5e77dcbeec4a0e4511ac2;Z4;62a5d536e24d8dc6730dd393;2022-07-28T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/63300ee4a46280d44ca939e0;13.92 GiB;1;13.92 GiB;13.92 GiB;0;0;2022/09/25 16:14;2022/09/25 16:17;63300ee4a46280d44ca939e0;62a5e77dcbeec4a0e4511ac2;Z6;62a5d536e24d8dc6730dd393;2022-08-04T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/633136f3b9db6e5bcdcab021;9.74 GiB;1;9.74 GiB;9.74 GiB;0;0;2022/09/28 11:34;2022/09/28 11:34;633136f3b9db6e5bcdcab021;5954d78e05f6d5000e51fdb7;Z3;62c9b8f8acceeef5bbb7db7f;2022-09-17T18:30:00Z;Audiomoth;;43.7251186279411;7.25631952285767;Vigiechiro - Point Fixe-060926
vigiechiro/vigiechiro-prod-datastore/63318a92f725c233bded0206;10.46 GiB;1;10.46 GiB;10.46 GiB;0;0;2022/09/26 19:22;2022/09/26 19:24;63318a92f725c233bded0206;5e7d9a9669e39200112f1c41;D2;5ec01a5775249b0010755d58;2022-08-23T18:50:00Z;Audiomoth;Micro interne;45.5203713450811;-0.192914303138099;Vigiechiro - Point Fixe-161160
vigiechiro/vigiechiro-prod-datastore/6331a7f4fb913bc189007b53;4.49 GiB;1;4.49 GiB;4.49 GiB;0;0;2022/09/26 19:26;2022/09/26 19:27;6331a7f4fb913bc189007b53;5e7d9a9669e39200112f1c41;C1;5ec01a5775249b0010755d58;2022-08-20T18:55:00Z;Audiomoth;Micro interne;45.5203713450811;-0.192914303138099;Vigiechiro - Point Fixe-161160
vigiechiro/vigiechiro-prod-datastore/6331b4d2b9db6e5bcdcb1b3a;8.91 GiB;1;8.91 GiB;8.91 GiB;0;0;2022/09/27 12:11;2022/09/27 12:11;6331b4d2b9db6e5bcdcb1b3a;5e7d9a9669e39200112f1c41;C2;5ec01a5775249b0010755d58;2022-08-20T18:55:00Z;Audiomoth;Micro interne;45.5203713450811;-0.192914303138099;Vigiechiro - Point Fixe-161160
vigiechiro/vigiechiro-prod-datastore/6332ab2352932ab4734e9900;6.79 GiB;1;6.79 GiB;6.79 GiB;0;0;2022/09/28 13:16;2022/09/28 13:16;6332ab2352932ab4734e9900;632df47787328a0d146f3fba;Z1;62c9b8f8acceeef5bbb7db7f;2022-09-16T18:30:00Z;Audiomoth;;43.6963455283373;7.25232164868535;Vigiechiro - Point Fixe-060950
vigiechiro/vigiechiro-prod-datastore/63330c1c84269998819ed9c9;10.15 GiB;1;10.15 GiB;10.15 GiB;0;0;2022/09/27 22:08;2022/09/27 22:08;63330c1c84269998819ed9c9;62a5e77dcbeec4a0e4511ac2;Z7;62a5d536e24d8dc6730dd393;2022-07-22T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/63331115e44f1cb96e5fb77a;12.93 GiB;1;12.93 GiB;12.93 GiB;0;0;2022/09/28 12:08;2022/09/28 12:08;63331115e44f1cb96e5fb77a;6301ffd4101af9d3b66eb6f4;Z1;62c9b8f8acceeef5bbb7db7f;2022-09-20T18:00:00Z;PassiveRecorder;;43.6819180669689;6.97422016228093;Vigiechiro - Point Fixe-060979
vigiechiro/vigiechiro-prod-datastore/633311deb89b1b7a9c7a6789;3.46 GiB;1;3.46 GiB;3.46 GiB;0;0;2022/09/28 13:21;2022/09/28 13:21;633311deb89b1b7a9c7a6789;62c9bacb11d0ac0c13d4c17f;Z1;62c9b8f8acceeef5bbb7db7f;2022-09-25T18:00:00Z;PassiveRecorder;;44.0667647540513;7.20268562267961;Vigiechiro - Point Fixe-060314
vigiechiro/vigiechiro-prod-datastore/63334def2b07345df893c241;12.05 GiB;10;1.21 GiB;700.00 MiB;0;0;2022/12/20 10:54;2022/12/20 10:54;63334def2b07345df893c241;6329c1fe81b3bc424887051d;Z2;5f1ea1777bc638000ff77405;2022-09-23T18:30:00Z;PassiveRecorder;Micro interne;46.5552548858342;-1.33814034415875;Vigiechiro - Point Fixe-851151
vigiechiro/vigiechiro-prod-datastore/6333fbadda8c6f1a980ba3ff;9.83 GiB;1;9.83 GiB;9.83 GiB;0;0;2022/09/28 11:58;2022/09/28 11:59;6333fbadda8c6f1a980ba3ff;62a5e77dcbeec4a0e4511ac2;Z8;62a5d536e24d8dc6730dd393;2022-07-28T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/6334007fdf01dc080d7668ea;71.93 GiB;2;35.97 GiB;35.97 GiB;0;0;2022/12/19 23:03;2022/12/19 23:03;6334007fdf01dc080d7668ea;63288082fb5890a0bfc26a0d;Z2;6273e003599afec2ff8e8633;2022-09-01T16:00:00Z;SM2BAT+;SMX-U1;46.9267093962737;4.68330092007192;Vigiechiro - Point Fixe-212189
vigiechiro/vigiechiro-prod-datastore/63340a3c928f35ce1a29901c;48.10 GiB;2;24.05 GiB;24.05 GiB;0;0;2022/12/20 22:14;2022/12/20 22:14;63340a3c928f35ce1a29901c;62dbc84c3b2d86954f3d3666;Z1;6273e003599afec2ff8e8633;2022-08-17T14:00:00Z;SM4;SMM-U2;46.7959213210969;3.54020283213374;Vigiechiro - Point Fixe-581578
vigiechiro/vigiechiro-prod-datastore/633423b5928f35ce1a29b6bb;69.27 GiB;2;34.64 GiB;34.64 GiB;0;0;2022/12/19 23:21;2022/12/19 23:21;633423b5928f35ce1a29b6bb;62dbc84c3b2d86954f3d3666;Z2;6273e003599afec2ff8e8633;2022-08-17T14:00:00Z;SM4;SMM-U2;46.7959213210969;3.54020283213374;Vigiechiro - Point Fixe-581578
vigiechiro/vigiechiro-prod-datastore/63342ce7da8c6f1a980bed50;4.94 GiB;1;4.94 GiB;4.94 GiB;0;0;2022/09/28 13:37;2022/09/28 13:37;63342ce7da8c6f1a980bed50;62ed5ad00cd18c414b768264;Z1;62c9b8f8acceeef5bbb7db7f;2022-09-27T18:00:00Z;PassiveRecorder;;43.6534855415315;7.00155191216;Vigiechiro - Point Fixe-060999
vigiechiro/vigiechiro-prod-datastore/63342f0b67561f7bbb8d5f8a;1.71 GiB;1;1.71 GiB;1.71 GiB;0;0;2022/09/28 13:53;2022/09/28 13:53;63342f0b67561f7bbb8d5f8a;6321ba25cc9d3b3343a9379d;Z1;5f7c18e450a21e0010849968;2022-09-22T16:00:00Z;;;44.9559994210452;1.7132266069731;Vigiechiro - Point Fixe-460047
vigiechiro/vigiechiro-prod-datastore/6334341467561f7bbb8d65a2;30.53 GiB;2;15.27 GiB;15.27 GiB;0;0;2022/12/20 22:35;2022/12/20 22:35;6334341467561f7bbb8d65a2;62dbc9788203081e0561d3b9;E2;6273e003599afec2ff8e8633;2022-08-17T14:00:00Z;SM4;SMM-U2;46.7748112292497;3.57855990421393;Vigiechiro - Point Fixe-581617
vigiechiro/vigiechiro-prod-datastore/633435a867561f7bbb8d6777;1.48 GiB;1;1.48 GiB;1.48 GiB;0;0;2022/09/28 15:04;2022/09/28 15:04;633435a867561f7bbb8d6777;6321ba25cc9d3b3343a9379d;Z2;5f7c18e450a21e0010849968;2022-09-22T16:00:00Z;;;44.9559994210452;1.7132266069731;Vigiechiro - Point Fixe-460047
vigiechiro/vigiechiro-prod-datastore/633437236e93525b8a75b0af;3.00 GiB;1;3.00 GiB;3.00 GiB;0;0;2022/09/28 15:33;2022/09/28 15:33;633437236e93525b8a75b0af;632074b496b0eda594a68c95;Z1;5f7c18e450a21e0010849968;2022-09-22T16:00:00Z;;;44.9677495950571;1.69967606330408;Vigiechiro - Point Fixe-460046
vigiechiro/vigiechiro-prod-datastore/633439a56e93525b8a75b368;70.62 GiB;1;70.62 GiB;70.62 GiB;0;0;2022/09/28 16:00;2022/09/28 16:03;633439a56e93525b8a75b368;62dbcb968203081e0561d48e;Z1;6273e003599afec2ff8e8633;2022-08-17T14:00:00Z;SM4;SMM-U2;46.7609504131151;3.5991089736569;Vigiechiro - Point Fixe-581654
vigiechiro/vigiechiro-prod-datastore/633443186e93525b8a75c0f5;3.53 GiB;1;3.53 GiB;3.53 GiB;0;0;2022/09/28 15:35;2022/09/28 15:36;633443186e93525b8a75c0f5;63206fab34fa673dcce3d813;Z1;5f7c18e450a21e0010849968;2022-09-23T18:00:00Z;;;44.6210228499226;1.94337220949409;Vigiechiro - Point Fixe-460659
vigiechiro/vigiechiro-prod-datastore/6334457a6e93525b8a75c421;7.92 GiB;1;7.92 GiB;7.92 GiB;0;0;2022/09/28 16:43;2022/09/28 16:43;6334457a6e93525b8a75c421;62a5e77dcbeec4a0e4511ac2;Z9;62a5d536e24d8dc6730dd393;2022-07-28T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/633461f4645b5f9ecab98590;4.61 GiB;1;4.61 GiB;4.61 GiB;0;0;2022/09/28 20:59;2022/09/28 20:59;633461f4645b5f9ecab98590;62a5e77dcbeec4a0e4511ac2;Z10;62a5d536e24d8dc6730dd393;2022-07-07T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/63355089e15ee1b594067c19;4.55 GiB;1;4.55 GiB;4.55 GiB;0;0;2022/09/29 11:49;2022/09/29 11:49;63355089e15ee1b594067c19;62a5e77dcbeec4a0e4511ac2;Z11;62a5d536e24d8dc6730dd393;2022-07-22T20:00:00Z;PassiveRecorder;;50.60099835627;4.43200921948336;Vigiechiro - Point Fixe-984463
vigiechiro/vigiechiro-prod-datastore/6335a96e8a399a359d67abbf;18.62 GiB;18126;1.05 MiB;112.15 KiB;0;0;2022/10/04 12:22;2022/10/04 12:22;6335a96e8a399a359d67abbf;5e049015d6eaea000f05366a;Z14;5ca751a784f0c8000d000268;2022-08-29T18:30:00Z;PassiveRecorder;;48.7013823172252;2.13379977702721;Vigiechiro - Point Fixe-910025
vigiechiro/vigiechiro-prod-datastore/6335b04fcdeb7b088533f4c7;12.23 GiB;1;12.23 GiB;12.23 GiB;0;0;2022/09/30 09:01;2022/09/30 09:02;6335b04fcdeb7b088533f4c7;62da6679c4894c7cc747c8c7;Z1;62d524bdc7b9ef692fb95b39;2022-09-15T18:00:00Z;Audiomoth;;47.2894788540615;-1.03501858663248;Vigiechiro - Point Fixe-491119
vigiechiro/vigiechiro-prod-datastore/6336a14b923ff1fe218345a1;13.57 GiB;1;13.57 GiB;13.57 GiB;0;0;2022/11/16 08:31;2022/11/16 08:44;6336a14b923ff1fe218345a1;62b46c572f87ccad62cd0b5e;Z3;562201812bfcd5000c929074;2022-06-10T19:15:00Z;PassiveRecorder;Micro externe sans cornet;47.1461226789242;0.77704780867939;Vigiechiro - Point Fixe-371024
vigiechiro/vigiechiro-prod-datastore/6336cfe631dedfbd79a47e13;2.43 GiB;42682;59.65 KiB;3.88 KiB;0;0;2022/10/15 03:25;2022/10/15 03:25;6336cfe631dedfbd79a47e13;5f4cbd8525069300103c6ee6;Z2;57308db2bed57f0024779042;2022-07-21T21:40:00Z;SM4;;45.5652542404106;6.40903388265163;Vigiechiro - Point Fixe-730591
vigiechiro/vigiechiro-prod-datastore/63384506c16364138b7f0b99;19.06 GiB;1;19.06 GiB;19.06 GiB;0;0;2022/10/02 00:07;2022/10/02 00:08;63384506c16364138b7f0b99;60d46bc95e2e9f0011c0d7f8;Z5;631e201b88a21733b7254f54;2022-09-03T16:00:00Z;Audiomoth;;43.8590813327849;3.22103988044039;Vigiechiro - Point Fixe-122040
